[2025-09-25 13:19:11,754] [INFO] Saved last run timestamp 2025-09-25T12:19:11.753005 to data/manga_scan_meta.json
[2025-09-25 13:31:39,218] [INFO] Finisher cog initialized
[2025-09-25 13:31:39,219] [INFO] Finisher cog loaded - ensuring daily_check task is started
[2025-09-25 13:31:39,219] [INFO] Finisher daily_check task started from cog_load
[2025-09-25 13:31:39,230] [WARNING] bot.wait_until_ready() raised RuntimeError; falling back to polling for readiness
[2025-09-25 13:37:33,139] [INFO] Finisher cog initialized
[2025-09-25 13:37:33,140] [INFO] Finisher cog loaded - ensuring daily_check task is started
[2025-09-25 13:37:33,140] [INFO] Finisher daily_check task started from cog_load
[2025-09-25 13:37:33,149] [WARNING] bot.wait_until_ready() raised RuntimeError; falling back to polling for readiness
[2025-09-25 13:41:21,939] [INFO] Finisher cog initialized
[2025-09-25 13:41:21,940] [INFO] Finisher cog loaded - ensuring daily_check task is started
[2025-09-25 13:41:21,940] [INFO] Finisher daily_check task started from cog_load
[2025-09-25 13:41:21,950] [WARNING] bot.wait_until_ready() raised RuntimeError; falling back to polling for readiness
[2025-09-28 16:22:39,176] [INFO] Finisher cog initialized
[2025-09-28 16:22:39,176] [INFO] Finisher cog loaded - ensuring daily_check task is started
[2025-09-28 16:22:39,176] [INFO] Finisher daily_check task started from cog_load
[2025-09-28 16:22:39,555] [INFO] Running daily_check scheduled task (24h interval reached)
[2025-09-28 16:22:39,556] [INFO] Loaded channel mapping for 1 guild(s)
[2025-09-28 16:22:39,556] [INFO] Posting manga updates to channel 📣•animanga-news•
[2025-09-28 16:22:39,561] [INFO] Fetching manga list from AniList
[2025-09-28 16:22:39,872] [INFO] AniList returned 25 media entries
[2025-09-28 16:22:39,872] [INFO] Found 3 new manga updates after filtering
[2025-09-28 16:22:39,873] [INFO] Posting update for manga id=182177 title=Sseuregi Kkot status=FINISHED
[2025-09-28 16:22:42,323] [INFO] Posting update for manga id=67683 title=Mobile Suit Gundam Thunderbolt status=FINISHED
[2025-09-28 16:22:44,660] [INFO] Posting update for manga id=199361 title=[BL Danpyeonseon] Eumnanchimgong status=FINISHED
[2025-09-28 16:22:47,013] [INFO] Saved 25 current manga ids to data/manga_scan.json
[2025-09-28 16:22:47,013] [INFO] Post manga updates complete and state saved
[2025-09-28 16:22:47,014] [INFO] Posting anime updates to channel 📣•animanga-news•
[2025-09-28 16:22:47,021] [INFO] Fetching anime list from AniList
[2025-09-28 16:22:47,320] [INFO] AniList returned 25 anime entries
[2025-09-28 16:22:47,321] [INFO] Found 5 new anime updates after filtering
[2025-09-28 16:22:47,321] [INFO] Posting update for anime id=181444 title=The Fragrant Flower Blooms With Dignity status=FINISHED
[2025-09-28 16:22:49,576] [INFO] Posting update for anime id=180929 title=Ruri Rocks status=FINISHED
[2025-09-28 16:22:52,128] [INFO] Posting update for anime id=180794 title=Cultural Exchange with a Game Centre Girl status=FINISHED
[2025-09-28 16:22:54,481] [INFO] Posting update for anime id=178433 title=Apocalypse Bringer Mynoghra: World Conquest Starts with the Civilization of Ruin status=FINISHED
[2025-09-28 16:22:56,845] [INFO] Posting update for anime id=177689 title=The Summer Hikaru Died status=FINISHED
[2025-09-28 16:22:59,133] [INFO] Saved 25 current anime ids to data/anime_scan.json
[2025-09-28 16:22:59,133] [INFO] Post anime updates complete and state saved
[2025-09-28 16:22:59,134] [INFO] Saved last run timestamp 2025-09-28T15:22:39.548455 to data/manga_scan_meta.json
